Name;_name_or_path;precision;recall;F1;eval/accuracy;Train Epochs;Batch Size;Optimizer;fp16;eval/loss;State;Tags;Runtime;eval/runtime;learning_rate;train/epoch;Job Type;eval/samples_per_second;train/global_step;architectures;_n_gpu;activation;adam_beta1;adam_beta2;adam_epsilon;add_cross_attention;attention_dropout;attention_probs_dropout_prob;attn_type;bi_data;bos_token_id;clamp_len;d_head;d_inner;d_model;dim;dataloader_drop_last;dataloader_num_workers;dataloader_pin_memory;ddp_find_unused_parameters;debug;deepspeed;disable_tqdm;diversity_penalty;do_eval;do_predict;do_sample;do_train;dropout;early_stopping;embedding_size;encoder_no_repeat_ngram_size;end_n_top;eos_token_id;eval_batch_size;eval_steps;evaluation_strategy;ff_activation;fp16_backend;fp16_full_eval;fp16_opt_level;gradient_accumulation_steps;gradient_checkpointing;greater_is_better;group_by_length;hidden_act;hidden_dim;hidden_dropout_prob;hidden_size;id2label.0;id2label.1;id2label.2;id2label.3;id2label.4;id2label.5;id2label.6;id2label.7;id2label.8;ignore_data_skip;initializer_range;intermediate_size;is_decoder;is_encoder_decoder;label2id.LABEL_0;label2id.LABEL_1;label2id.LABEL_2;label2id.LABEL_3;label2id.LABEL_4;label2id.LABEL_5;label2id.LABEL_6;label2id.LABEL_7;label2id.LABEL_8;label_names;label_smoothing_factor;layer_norm_eps;length_column_name;length_penalty;load_best_model_at_end;local_rank;logging_dir;logging_first_step;logging_steps;logging_strategy;lr_scheduler_type;max_grad_norm;max_length;max_position_embeddings;max_relative_positions;max_steps;metric_for_best_model;min_length;model_type;mp_parameters;n_head;n_heads;n_layer;n_layers;no_cuda;no_repeat_ngram_size;num_attention_heads;num_beam_groups;num_beams;num_hidden_layers;output_attentions;output_dir;output_hidden_states;output_scores;overwrite_output_dir;pad_token_id;past_index;per_device_eval_batch_size;per_device_train_batch_size;per_gpu_eval_batch_size;per_gpu_train_batch_size;pooler_dropout;pooler_hidden_act;pooler_hidden_size;pos_att_type;position_biased_input;position_embedding_type;prediction_loss_only;problem_type;push_to_hub;qa_dropout;relative_attention;remove_invalid_values;remove_unused_columns;repetition_penalty;report_to;resume_from_checkpoint;return_dict;return_dict_in_generate;run_name;same_length;save_steps;save_strategy;save_total_limit;seed;sent_type_vocab_size;seq_classif_dropout;sharded_ddp;sinusoidal_pos_embds;skip_memory_metrics;start_n_top;summary_activation;summary_last_dropout;summary_type;summary_use_proj;task_specific_params.text-generation.do_sample;task_specific_params.text-generation.max_length;task_type_vocab_size;temperature;tie_encoder_decoder;tie_weights_;tie_word_embeddings;top_k;top_p;torchscript;tpu_metrics_debug;tpu_num_cores;transformers_version;type_vocab_size;untie_r;use_bfloat16;use_cache;use_legacy_prediction_loop;vocab_size;warmup_steps;weight_decay;Hostname;Notes;GPU Type;GPU Count;train/learning_rate;train/loss;train/total_flos;warmup_ratio;train/train_runtime;train/train_samples_per_second;directionality;activation_function;attn_pdrop;embd_pdrop;layer_norm_epsilon;n_ctx;n_embd;n_positions;resid_pdrop;scale_attn_weights;summary_first_dropout;summary_proj_to_labels;_num_labels;n_special;predict_special_tokens
distilbert-htype_balanced10e;distilbert-base-uncased;0.790;0.782;0.785;0.802;10;12;Adafactor;true;1.21076417;finished;htype;395733;14.4441;0.00002;10;Fullrun;220.92;21280;"[""DistilBertForMaskedLM""]";1;gelu;0.9;0.999;1.00E-08;false;0.1;;;;;;;;;768;false;0;true;None;[];None;false;0;true;true;false;true;0.1;false;;0;;;64;20;no;;auto;false;O1;1;;None;false;;3072;;;LABEL_0;LABEL_1;LABEL_2;LABEL_3;LABEL_4;LABEL_5;LABEL_6;LABEL_7;LABEL_8;false;0.02;;false;false;0;1;2;3;4;5;6;7;8;None;0;;length;1;false;-1;runs/May15_18-51-00_ff1007b350e9;false;20;steps;cosine;1;20;512;;-1;None;0;distilbert;;;12;;6;false;0;;1;1;;false;/content/gdrive/MyDrive/ColabNotebooks/SavedModels/distilbert-base-uncased;false;false;true;0;-1;64;12;None;None;;;;;;;false;;false;0.1;;false;true;1;['wandb'];None;true;false;distilbert-htype_balanced10e;;5000;steps;1;42;;0.2;[];false;true;;;;;;;;;1;false;true;true;50;1;false;false;None;04.06.2000;;;false;;false;30522;0;0;92e4a7f97d3e;-;Tesla P100-PCIE-16GB;1;1.35E-11;0.0943;1.58E+15;0.1;4349.1412;4.893;;;;;;;;;;;;;;;
bertweet-htype_balanced20e;distilbert-base-uncased;0.790;0.782;0.785;0.802;10;12;Adafactor;true;1.21076417;finished;htype;52846;14.3102;0.00002;10;Fullrun;222.987;21280;"[""DistilBertForMaskedLM""]";1;gelu;0.9;0.999;1.00E-08;false;0.1;;;;;;;;;768;false;0;true;None;[];None;false;0;true;true;false;true;0.1;false;;0;;;64;20;no;;auto;false;O1;1;;None;false;;3072;;;LABEL_0;LABEL_1;LABEL_2;LABEL_3;LABEL_4;LABEL_5;LABEL_6;LABEL_7;LABEL_8;false;0.02;;false;false;0;1;2;3;4;5;6;7;8;None;0;;length;1;false;-1;runs/May15_23-27-05_ff1007b350e9;false;20;steps;cosine;1;20;512;;-1;None;0;distilbert;;;12;;6;false;0;;1;1;;false;/content/gdrive/MyDrive/ColabNotebooks/SavedModels/distilbert-base-uncased;false;false;true;0;-1;64;12;None;None;;;;;;;false;;false;0.1;;false;true;1;['wandb'];None;true;false;distilbert-htype_balanced10e;;5000;steps;1;42;;0.2;[];false;true;;;;;;;;;1;false;true;true;50;1;false;false;None;04.06.2000;;;false;;false;30522;0;0;35382d814956;-;;;1.35E-11;0.0943;1.58E+15;0.1;4369.6263;4.87;;;;;;;;;;;;;;;
electra-base-htype_balanced20e;electra-base-discriminator;0.782;0.782;0.781;0.798;20;12;Adafactor;true;1.869579434;finished;htype;24786;28.2326;0.00002;20;Fullrun;113.025;42560;"[""ElectraForPreTraining""]";1;;0.9;0.999;1.00E-08;false;;0.1;;;;;;;;;false;0;true;None;[];None;false;0;true;true;false;true;;false;768;0;;;64;20;no;;auto;false;O1;1;;None;false;gelu;;0.1;768;LABEL_0;LABEL_1;LABEL_2;LABEL_3;LABEL_4;LABEL_5;LABEL_6;LABEL_7;LABEL_8;false;0.02;3072;false;false;0;1;2;3;4;5;6;7;8;None;0;1.00E-12;length;1;false;-1;runs/May15_23-22-00_a267d83c535e;false;20;steps;cosine;1;20;512;;-1;None;0;electra;;;;;;false;0;12;1;1;12;false;/content/gdrive/MyDrive/ColabNotebooks/SavedModels/google/electra-base-discriminator;false;false;true;0;-1;64;12;None;None;;;;;;absolute;false;;false;;;false;true;1;['wandb'];None;true;false;electra-base-htype_balanced20e;;5000;steps;1;42;;;[];;true;;gelu;0.1;first;true;;;;1;false;;true;50;1;false;false;None;04.06.2000;2;;false;;false;30522;0;0;a267d83c535e;-;Tesla P100-PCIE-16GB;1;9.72E-12;0.0349;5.16E+15;0.1;18875.9654;2.255;;;;;;;;;;;;;;;
ernie-tiny-htype_5e;ernie-tiny;0.843;0.736;0.777;0.748;5;128;AdamW;true;0.75072515;finished;htype;1713;11.1997;0.00002;5;Fullrun;284.919;1000;;1;;0.9;0.999;1.00E-08;false;;0.1;;;;;;;;;false;0;true;None;[];None;false;0;true;true;false;true;;false;;0;;;64;20;no;;auto;false;O1;1;false;None;false;relu;;0.1;1024;LABEL_0;LABEL_1;LABEL_2;LABEL_3;LABEL_4;LABEL_5;LABEL_6;LABEL_7;LABEL_8;false;0.02;4096;false;false;0;1;2;3;4;5;6;7;8;None;0;0.00001;length;1;false;-1;runs/May27_21-43-02_3c89244b6238;false;20;steps;linear;1;20;600;;-1;None;0;bert;;;;;;false;0;16;1;1;3;false;/content/gdrive/MyDrive/ColabNotebooks/SavedModels/nghuyong/ernie-tiny;false;false;true;0;-1;64;128;None;None;;;;;;absolute;false;;false;;;false;true;1;['wandb'];None;true;false;ernie-tiny-htype_5e;;5000;steps;1;42;;;[];;true;;;;;;;;;1;false;;true;50;1;false;false;None;04.06.2001;2;;false;true;false;50006;0;0;3c89244b6238;-;Tesla P100-PCIE-16GB;1;0;0.7576;1.78E+16;0.1;1276.7329;0.783;bidi;;;;;;;;;;;;;;
ernie-htype_3eAdam;ernie-tiny;0.841;0.737;0.777;0.747;3;16;AdamW;true;0.748624682;finished;htype;205303;13.7867;0.00002;3;Fullrun;231.454;4788;;1;;0.9;0.999;1.00E-08;false;;0.1;;;;;;;;;false;0;true;None;[];None;false;0;true;true;false;true;;false;;0;;;64;20;no;;auto;false;O1;1;false;None;false;relu;;0.1;1024;LABEL_0;LABEL_1;LABEL_2;LABEL_3;LABEL_4;LABEL_5;LABEL_6;LABEL_7;LABEL_8;false;0.02;4096;false;false;0;1;2;3;4;5;6;7;8;None;0;0.00001;length;1;false;-1;runs/May25_11-09-13_f7d59b7535af;false;20;steps;linear;1;20;600;;-1;None;0;bert;;;;;;false;0;16;1;1;3;false;/content/gdrive/MyDrive/ColabNotebooks/SavedModels/nghuyong/ernie-tiny;false;false;true;0;-1;64;16;None;None;;;;;;absolute;false;;false;;;false;true;1;['wandb'];None;true;false;ernie-htype_3eAdam;;5000;steps;1;42;;;[];;true;;;;;;;;;1;false;;true;50;1;false;false;None;04.06.2001;2;;false;true;false;50006;0;0;f7078ec85e73;-;Tesla P100-PCIE-16GB;1;5.11E-08;0.7822;1.07E+16;0.1;1023.1852;4.68;bidi;;;;;;;;;;;;;;
ernie-tiny-htype3e;ernie-tiny;0.847;0.733;0.775;0.743;3;128;AdamW;true;0.758599043;finished;htype;2539;11.5964;0.00002;3;Fullrun;275.173;600;;1;;0.9;0.999;1.00E-08;false;;0.1;;;;;;;;;false;0;true;None;[];None;false;0;true;true;false;true;;false;;0;;;64;20;no;;auto;false;O1;1;false;None;false;relu;;0.1;1024;LABEL_0;LABEL_1;LABEL_2;LABEL_3;LABEL_4;LABEL_5;LABEL_6;LABEL_7;LABEL_8;false;0.02;4096;false;false;0;1;2;3;4;5;6;7;8;None;0;0.00001;length;1;false;-1;runs/May27_21-30-25_f7078ec85e73;false;20;steps;linear;1;20;600;;-1;None;0;bert;;;;;;false;0;16;1;1;3;false;/content/gdrive/MyDrive/ColabNotebooks/SavedModels/nghuyong/ernie-tiny;false;false;true;0;-1;64;128;None;None;;;;;;absolute;false;;false;;;false;true;1;['wandb'];None;true;false;ernie-tiny-htype3e;;5000;steps;1;42;;;[];;true;;;;;;;;;1;false;;true;50;1;false;false;None;04.06.2001;2;;false;true;false;50006;0;0;f7078ec85e73;-;Tesla P100-PCIE-16GB;1;0;0.7759;1.07E+16;0.1;779.9314;0.769;bidi;;;;;;;;;;;;;;
distilgpt2-htype10e;distilgpt2;0.996;0.537;0.697;0.806;10;16;Adafactor;false;0.631173193;finished;htype;4126;12.1879;0.00002;10;Testrun;164.098;12500;"[""GPT2LMHeadModel""]";1;;0.9;0.999;1.00E-08;false;;;;;50256;;;;;;false;0;true;None;[];None;false;0;true;true;false;true;;false;;0;;50256;64;20;no;;auto;false;O1;1;false;None;false;;;;;LABEL_0;LABEL_1;LABEL_2;LABEL_3;LABEL_4;LABEL_5;LABEL_6;LABEL_7;LABEL_8;false;0.02;;false;false;0;1;2;3;4;5;6;7;8;None;0;;length;1;false;-1;runs/May20_21-55-47_80e71143b324;false;20;steps;cosine;1;20;;;-1;None;0;gpt2;;12;;6;;false;0;;1;1;;false;/content/gdrive/MyDrive/ColabNotebooks/SavedModels/distilgpt2;false;false;true;50256;-1;64;16;None;None;;;;;;;false;;false;;;false;true;1;['wandb'];None;true;false;distilgpt2-htype10e;;5000;steps;1;42;;;[];;true;;;;cls_index;true;true;50;;1;false;;true;50;1;false;false;None;04.06.2001;;;false;true;false;50257;0;0;80e71143b324;-;Tesla V100-SXM2-16GB;1;0;0.3931;1.01E+16;0.1;4010.5317;3.117;;gelu_new;0.1;0.1;0.00001;1024;768;1024;0.1;true;0.1;true;1;;
distilgpt2-htype_20eAdamFull;distilgpt2;0.936;0.524;0.669;0.801;20;16;AdamW;true;1.020099759;finished;htype;9560;19.2463;0.00002;20;Fullrun;165.798;31920;"[""GPT2LMHeadModel""]";1;;0.9;0.999;1.00E-08;false;;;;;50256;;;;;;false;0;true;None;[];None;false;0;true;true;false;true;;false;;0;;50256;64;20;no;;auto;false;O1;1;false;None;false;;;;;LABEL_0;LABEL_1;LABEL_2;LABEL_3;LABEL_4;LABEL_5;LABEL_6;LABEL_7;LABEL_8;false;0.02;;false;false;0;1;2;3;4;5;6;7;8;None;0;;length;1;false;-1;runs/May21_07-28-01_b04e75a858a2;false;20;steps;linear;1;20;;;-1;None;0;gpt2;;12;;6;;false;0;;1;1;;false;/content/gdrive/MyDrive/ColabNotebooks/SavedModels/distilgpt2;false;false;true;50256;-1;64;16;None;None;;;;;;;false;;false;;;false;true;1;['wandb'];None;true;false;distilgpt2-htype_20eAdamFull;;5000;steps;1;42;;;[];;true;;;;cls_index;true;true;50;;1;false;;true;50;1;false;false;None;04.06.2001;;;false;true;false;50257;0;0;b04e75a858a2;-;Tesla V100-SXM2-16GB;1;1.18E-08;0.2383;7.73E+15;0.1;5525.7347;5.777;;gelu_new;0.1;0.1;0.00001;1024;768;1024;0.1;true;0.1;true;1;;
distilgpt2-htype50eFull;distilgpt2;0.877;0.536;0.664;0.788;50;16;Adafactor;true;2.668486834;finished;htype;299826;33.982;0.00002;50;Fullrun;93.903;79800;"[""GPT2LMHeadModel""]";1;;0.9;0.999;1.00E-08;false;;;;;50256;;;;;;false;0;true;None;[];None;false;0;true;true;false;true;;false;;0;;50256;64;20;no;;auto;false;O1;1;false;None;false;;;;;LABEL_0;LABEL_1;LABEL_2;LABEL_3;LABEL_4;LABEL_5;LABEL_6;LABEL_7;LABEL_8;false;0.02;;false;false;0;1;2;3;4;5;6;7;8;None;0;;length;1;false;-1;runs/May21_10-09-16_7d1408c12223;false;20;steps;cosine;1;20;;;-1;None;0;gpt2;;12;;6;;false;0;;1;1;;false;/content/gdrive/MyDrive/ColabNotebooks/SavedModels/distilgpt2;false;false;true;50256;-1;64;16;None;None;;;;;;;false;;false;;;false;true;1;['wandb'];None;true;false;distilgpt2-htype50eFull;;5000;steps;1;42;;;[];;true;;;;cls_index;true;true;50;;1;false;;true;50;1;false;false;None;04.06.2001;;;false;true;false;50257;0;0;a86d26dfcb26;-;Tesla P100-PCIE-16GB;1;1.38E-11;0.0055;1.93E+16;0.1;44179.5406;1.806;;gelu_new;0.1;0.1;0.00001;1024;768;1024;0.1;true;0.1;true;1;;
distilgpt2-htype_20eAdam;distilgpt2;0.928;0.513;0.657;0.804;20;16;AdamW;true;1.030929923;finished;htype;42684;12.4449;0.00002;20;Testrun;160.709;25000;"[""GPT2LMHeadModel""]";1;;0.9;0.999;1.00E-08;false;;;;;50256;;;;;;false;0;true;None;[];None;false;0;true;true;false;true;;false;;0;;50256;64;20;no;;auto;false;O1;1;false;None;false;;;;;LABEL_0;LABEL_1;LABEL_2;LABEL_3;LABEL_4;LABEL_5;LABEL_6;LABEL_7;LABEL_8;false;0.02;;false;false;0;1;2;3;4;5;6;7;8;None;0;;length;1;false;-1;runs/May20_22-07-57_475a85d9057d;false;20;steps;linear;1;20;;;-1;None;0;gpt2;;12;;6;;false;0;;1;1;;false;/content/gdrive/MyDrive/ColabNotebooks/SavedModels/distilgpt2;false;false;true;50256;-1;64;16;None;None;;;;;;;false;;false;;;false;true;1;['wandb'];None;true;false;distilgpt2-htype_20eAdam;;5000;steps;1;42;;;[];;true;;;;cls_index;true;true;50;;1;false;;true;50;1;false;false;None;04.06.2000;;;false;true;false;50257;0;0;b04e75a858a2;-;Tesla V100-SXM2-16GB;1;1.33E-08;0.2544;0;0.1;4384.3477;5.702;;gelu_new;0.1;0.1;0.00001;1024;768;1024;0.1;true;0.1;true;1;;
gpt2-htype_20eAdamFull;gpt2;0.728;0.562;0.618;0.790;20;12;AdamW;true;1.460028172;finished;htype;12302;40.0444;0.00002;20;Fullrun;79.687;42560;"[""GPT2LMHeadModel""]";1;;0.9;0.999;1.00E-08;false;;;;;50256;;;;;;false;0;true;None;[];None;false;0;true;true;false;true;;false;;0;;50256;64;20;no;;auto;false;O1;1;false;None;false;;;;;LABEL_0;LABEL_1;LABEL_2;LABEL_3;LABEL_4;LABEL_5;LABEL_6;LABEL_7;LABEL_8;false;0.02;;false;false;0;1;2;3;4;5;6;7;8;None;0;;length;1;false;-1;runs/May21_10-11-23_b04e75a858a2;false;20;steps;linear;1;20;;;-1;None;0;gpt2;;12;;12;;false;0;;1;1;;false;/content/gdrive/MyDrive/ColabNotebooks/SavedModels/gpt2;false;false;true;50256;-1;64;12;None;None;;;;;;;false;;false;;;false;true;1;['wandb'];None;true;false;gpt2-htype_20eAdamFull;;5000;steps;1;42;;;[];;true;;;;cls_index;true;true;50;;1;false;;true;50;1;false;false;None;04.06.2001;;;false;true;false;50257;0;0;b04e75a858a2;-;Tesla V100-SXM2-16GB;1;1.15E-08;0.1862;1.17E+16;0.1;11088.7224;3.838;;gelu_new;0.1;0.1;0.00001;1024;768;1024;0.1;true;0.1;true;;;
;;;;;;;;;;;;htype;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
H-Type k=9;Mean all (N=30);0.820;0.742;0.770;0.800;;;;;;;htype;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SD (N=30);0.051;0.095;0.050;0.020;;;;;;;htype;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;htype;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Mean non-GPT (n=25);0.806;0.783;0.792;0.800;;;;;;;htype;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SD non-GPT (n=25);0.017;0.019;0.008;0.022;;;;;;;htype;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Mean GPT (n=5);0.867;0.607;0.699;0.801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SD GPT (n=5);0.087;0.116;0.063;0.009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
